dgp,N,T,T_N,trial,method,precision,recall,f1,hub_recovery,net_density
gaussian,20,20,1.0,38,OLS,0.0,0.0,0.0,0.2,0.11052631578947368
gaussian,20,20,1.0,38,LASSO,0.0,0.0,0.0,0.4,0.042105263157894736
gaussian,20,20,1.0,39,OLS,0.038461538461538464,0.05,0.043478260869565216,0.2,0.06842105263157895
gaussian,20,20,1.0,39,LASSO,0.0,0.0,0.0,0.2,0.02631578947368421
gaussian,20,20,1.0,40,OLS,0.041666666666666664,0.05,0.045454545454545456,0.2,0.06315789473684211
gaussian,20,20,1.0,40,LASSO,0.16666666666666666,0.05,0.07692307692307693,0.4,0.015789473684210527
gaussian,20,20,1.0,41,OLS,0.08823529411764706,0.15,0.1111111111111111,0.2,0.08947368421052632
gaussian,20,20,1.0,41,LASSO,0.1111111111111111,0.05,0.06896551724137931,0.4,0.02368421052631579
gaussian,20,20,1.0,42,OLS,0.037037037037037035,0.05,0.0425531914893617,0.6,0.07105263157894737
gaussian,20,20,1.0,42,LASSO,0.0,0.0,0.0,0.6,0.02368421052631579
gaussian,20,20,1.0,43,OLS,0.08695652173913043,0.1,0.09302325581395349,0.0,0.060526315789473685
gaussian,20,20,1.0,43,LASSO,0.0,0.0,0.0,0.2,0.013157894736842105
gaussian,20,20,1.0,44,OLS,0.0,0.0,0.0,0.0,0.06578947368421052
gaussian,20,20,1.0,44,LASSO,0.0,0.0,0.0,0.2,0.013157894736842105
gaussian,20,20,1.0,45,OLS,0.13043478260869565,0.15,0.13953488372093023,0.2,0.060526315789473685
gaussian,20,20,1.0,45,LASSO,0.3333333333333333,0.05,0.08695652173913043,0.4,0.007894736842105263
gaussian,20,20,1.0,46,OLS,0.14285714285714285,0.15,0.14634146341463414,0.4,0.05526315789473684
gaussian,20,20,1.0,46,LASSO,0.0,0.0,0.0,0.2,0.018421052631578946
gaussian,20,20,1.0,47,OLS,0.0,0.0,0.0,0.0,0.060526315789473685
gaussian,20,20,1.0,47,LASSO,0.0,0.0,0.0,0.0,0.018421052631578946
gaussian,20,20,1.0,48,OLS,0.037037037037037035,0.05,0.0425531914893617,0.2,0.07105263157894737
gaussian,20,20,1.0,48,LASSO,0.0,0.0,0.0,0.4,0.02368421052631579
gaussian,20,20,1.0,49,OLS,0.047619047619047616,0.05,0.04878048780487805,0.4,0.05526315789473684
gaussian,20,20,1.0,49,LASSO,0.09090909090909091,0.05,0.06451612903225806,0.6,0.02894736842105263
gaussian,20,20,1.0,50,OLS,0.0,0.0,0.0,0.2,0.04736842105263158
gaussian,20,20,1.0,50,LASSO,0.0,0.0,0.0,0.4,0.015789473684210527
gaussian,20,20,1.0,51,OLS,0.08333333333333333,0.1,0.09090909090909091,0.2,0.06315789473684211
gaussian,20,20,1.0,51,LASSO,0.07142857142857142,0.05,0.058823529411764705,0.2,0.03684210526315789
gaussian,20,20,1.0,52,OLS,0.0,0.0,0.0,0.0,0.05789473684210526
gaussian,20,20,1.0,52,LASSO,0.0,0.0,0.0,0.2,0.02368421052631579
gaussian,20,20,1.0,53,OLS,0.0,0.0,0.0,0.2,0.06315789473684211
gaussian,20,20,1.0,53,LASSO,0.0,0.0,0.0,0.6,0.013157894736842105
gaussian,20,20,1.0,54,OLS,0.1111111111111111,0.15,0.1276595744680851,0.0,0.07105263157894737
gaussian,20,20,1.0,54,LASSO,0.1111111111111111,0.05,0.06896551724137931,0.4,0.02368421052631579
gaussian,20,20,1.0,55,OLS,0.09090909090909091,0.1,0.09523809523809523,0.2,0.05789473684210526
gaussian,20,20,1.0,55,LASSO,0.0,0.0,0.0,0.4,0.002631578947368421
gaussian,20,20,1.0,56,OLS,0.08695652173913043,0.1,0.09302325581395349,0.2,0.060526315789473685
gaussian,20,20,1.0,56,LASSO,0.14285714285714285,0.05,0.07407407407407407,0.6,0.018421052631578946
gaussian,20,20,1.0,57,OLS,0.16666666666666666,0.2,0.18181818181818182,0.4,0.06315789473684211
gaussian,20,20,1.0,57,LASSO,0.2,0.1,0.13333333333333333,0.2,0.02631578947368421
gaussian,20,20,1.0,58,OLS,0.09090909090909091,0.1,0.09523809523809523,0.2,0.05789473684210526
gaussian,20,20,1.0,58,LASSO,0.16666666666666666,0.05,0.07692307692307693,0.2,0.015789473684210527
gaussian,20,20,1.0,59,OLS,0.06666666666666667,0.1,0.08,0.6,0.07894736842105263
gaussian,20,20,1.0,59,LASSO,0.14285714285714285,0.05,0.07407407407407407,0.4,0.018421052631578946
gaussian,20,20,1.0,60,OLS,0.06896551724137931,0.1,0.08163265306122448,0.2,0.07631578947368421
gaussian,20,20,1.0,60,LASSO,0.0,0.0,0.0,0.2,0.015789473684210527
gaussian,20,20,1.0,61,OLS,0.16666666666666666,0.2,0.18181818181818182,0.2,0.06315789473684211
gaussian,20,20,1.0,61,LASSO,0.0,0.0,0.0,0.4,0.010526315789473684
gaussian,20,20,1.0,62,OLS,0.0,0.0,0.0,0.0,0.06842105263157895
gaussian,20,20,1.0,62,LASSO,0.0,0.0,0.0,0.4,0.015789473684210527
gaussian,20,20,1.0,63,OLS,0.0,0.0,0.0,0.0,0.06578947368421052
gaussian,20,20,1.0,63,LASSO,0.0,0.0,0.0,0.6,0.02368421052631579
gaussian,20,20,1.0,64,OLS,0.17391304347826086,0.2,0.18604651162790697,0.2,0.060526315789473685
gaussian,20,20,1.0,64,LASSO,0.2,0.1,0.13333333333333333,0.0,0.02631578947368421
gaussian,20,20,1.0,65,OLS,0.21428571428571427,0.15,0.17647058823529413,0.4,0.03684210526315789
gaussian,20,20,1.0,65,LASSO,0.0,0.0,0.0,0.0,0.013157894736842105
gaussian,20,20,1.0,66,OLS,0.125,0.15,0.13636363636363635,0.4,0.06315789473684211
gaussian,20,20,1.0,66,LASSO,0.1,0.05,0.06666666666666667,0.2,0.02631578947368421
gaussian,20,20,1.0,67,OLS,0.13333333333333333,0.2,0.16,0.4,0.07894736842105263
gaussian,20,20,1.0,67,LASSO,0.0,0.0,0.0,0.6,0.02894736842105263
gaussian,20,20,1.0,68,OLS,0.043478260869565216,0.05,0.046511627906976744,0.0,0.060526315789473685
gaussian,20,20,1.0,68,LASSO,0.0,0.0,0.0,0.2,0.021052631578947368
gaussian,20,20,1.0,69,OLS,0.045454545454545456,0.05,0.047619047619047616,0.2,0.05789473684210526
gaussian,20,20,1.0,69,LASSO,0.07142857142857142,0.05,0.058823529411764705,0.0,0.03684210526315789
gaussian,20,20,1.0,70,OLS,0.09090909090909091,0.15,0.11320754716981132,0.2,0.0868421052631579
gaussian,20,20,1.0,70,LASSO,0.0,0.0,0.0,0.0,0.007894736842105263
gaussian,20,20,1.0,71,OLS,0.0,0.0,0.0,0.0,0.09210526315789473
gaussian,20,20,1.0,71,LASSO,0.0,0.0,0.0,0.4,0.018421052631578946
gaussian,20,20,1.0,72,OLS,0.07407407407407407,0.1,0.0851063829787234,0.2,0.07105263157894737
gaussian,20,20,1.0,72,LASSO,0.25,0.05,0.08333333333333333,0.4,0.010526315789473684
gaussian,20,20,1.0,73,OLS,0.0,0.0,0.0,0.2,0.05789473684210526
gaussian,20,20,1.0,73,LASSO,0.0,0.0,0.0,0.2,0.013157894736842105
gaussian,20,20,1.0,74,OLS,0.0,0.0,0.0,0.4,0.05526315789473684
gaussian,20,20,1.0,74,LASSO,0.0,0.0,0.0,0.4,0.02368421052631579
gaussian,20,20,1.0,75,OLS,0.07407407407407407,0.1,0.0851063829787234,0.2,0.07105263157894737
gaussian,20,20,1.0,75,LASSO,0.0,0.0,0.0,0.4,0.007894736842105263
gaussian,20,20,1.0,76,OLS,0.043478260869565216,0.05,0.046511627906976744,0.2,0.060526315789473685
gaussian,20,20,1.0,76,LASSO,0.0,0.0,0.0,0.6,0.02894736842105263
gaussian,20,20,1.0,77,OLS,0.03571428571428571,0.05,0.041666666666666664,0.4,0.07368421052631578
gaussian,20,20,1.0,77,LASSO,0.0,0.0,0.0,0.0,0.02368421052631579
gaussian,20,20,1.0,78,OLS,0.0,0.0,0.0,0.2,0.06315789473684211
gaussian,20,20,1.0,78,LASSO,0.0,0.0,0.0,0.4,0.021052631578947368
gaussian,20,20,1.0,79,OLS,0.045454545454545456,0.05,0.047619047619047616,0.2,0.05789473684210526
gaussian,20,20,1.0,79,LASSO,0.1,0.05,0.06666666666666667,0.4,0.02631578947368421
gaussian,20,20,1.0,80,OLS,0.12,0.15,0.13333333333333333,0.2,0.06578947368421052
gaussian,20,20,1.0,80,LASSO,0.125,0.05,0.07142857142857142,0.2,0.021052631578947368
gaussian,20,20,1.0,81,OLS,0.13043478260869565,0.15,0.13953488372093023,0.4,0.060526315789473685
gaussian,20,20,1.0,81,LASSO,0.08333333333333333,0.05,0.0625,0.6,0.031578947368421054
gaussian,20,20,1.0,82,OLS,0.09090909090909091,0.1,0.09523809523809523,0.2,0.05789473684210526
gaussian,20,20,1.0,82,LASSO,0.15384615384615385,0.1,0.12121212121212122,0.6,0.034210526315789476
gaussian,20,20,1.0,83,OLS,0.125,0.15,0.13636363636363635,0.0,0.06315789473684211
gaussian,20,20,1.0,83,LASSO,0.09090909090909091,0.05,0.06451612903225806,0.0,0.02894736842105263
gaussian,20,20,1.0,84,OLS,0.041666666666666664,0.05,0.045454545454545456,0.4,0.06315789473684211
gaussian,20,20,1.0,84,LASSO,0.1111111111111111,0.05,0.06896551724137931,0.4,0.02368421052631579
gaussian,20,20,1.0,85,OLS,0.13636363636363635,0.15,0.14285714285714285,0.4,0.05789473684210526
gaussian,20,20,1.0,85,LASSO,0.16666666666666666,0.05,0.07692307692307693,0.4,0.015789473684210527
gaussian,20,20,1.0,86,OLS,0.08,0.1,0.08888888888888889,0.0,0.06578947368421052
gaussian,20,20,1.0,86,LASSO,0.2857142857142857,0.1,0.14814814814814814,0.2,0.018421052631578946
gaussian,20,20,1.0,87,OLS,0.03571428571428571,0.05,0.041666666666666664,0.2,0.07368421052631578
gaussian,20,20,1.0,87,LASSO,0.0,0.0,0.0,0.2,0.007894736842105263
gaussian,20,20,1.0,88,OLS,0.08,0.1,0.08888888888888889,0.4,0.06578947368421052
gaussian,20,20,1.0,88,LASSO,0.0,0.0,0.0,0.2,0.021052631578947368
gaussian,20,20,1.0,89,OLS,0.21052631578947367,0.2,0.20512820512820512,0.4,0.05
gaussian,20,20,1.0,89,LASSO,0.25,0.1,0.14285714285714285,0.4,0.021052631578947368
gaussian,20,20,1.0,90,OLS,0.045454545454545456,0.05,0.047619047619047616,0.4,0.05789473684210526
gaussian,20,20,1.0,90,LASSO,0.0,0.0,0.0,0.4,0.013157894736842105
gaussian,20,20,1.0,91,OLS,0.06666666666666667,0.1,0.08,0.4,0.07894736842105263
gaussian,20,20,1.0,91,LASSO,0.0,0.0,0.0,0.4,0.018421052631578946
gaussian,20,20,1.0,92,OLS,0.1111111111111111,0.1,0.10526315789473684,0.4,0.04736842105263158
gaussian,20,20,1.0,92,LASSO,0.1111111111111111,0.05,0.06896551724137931,0.4,0.02368421052631579
gaussian,20,20,1.0,93,OLS,0.07692307692307693,0.1,0.08695652173913043,0.2,0.06842105263157895
gaussian,20,20,1.0,93,LASSO,0.0,0.0,0.0,0.2,0.02631578947368421
gaussian,20,20,1.0,94,OLS,0.0,0.0,0.0,0.2,0.05263157894736842
gaussian,20,20,1.0,94,LASSO,0.0,0.0,0.0,0.0,0.015789473684210527
gaussian,20,20,1.0,95,OLS,0.08695652173913043,0.1,0.09302325581395349,0.4,0.060526315789473685
gaussian,20,20,1.0,95,LASSO,0.14285714285714285,0.05,0.07407407407407407,0.2,0.018421052631578946
gaussian,20,20,1.0,96,OLS,0.21739130434782608,0.25,0.23255813953488372,0.2,0.060526315789473685
gaussian,20,20,1.0,96,LASSO,0.3333333333333333,0.1,0.15384615384615385,0.2,0.015789473684210527
gaussian,20,20,1.0,97,OLS,0.037037037037037035,0.05,0.0425531914893617,0.4,0.07105263157894737
gaussian,20,20,1.0,97,LASSO,0.2,0.05,0.08,0.2,0.013157894736842105
gaussian,20,20,1.0,98,OLS,0.14285714285714285,0.15,0.14634146341463414,0.4,0.05526315789473684
gaussian,20,20,1.0,98,LASSO,0.0,0.0,0.0,0.4,0.021052631578947368
gaussian,20,20,1.0,99,OLS,0.05,0.05,0.05,0.2,0.05263157894736842
gaussian,20,20,1.0,99,LASSO,0.0,0.0,0.0,0.0,0.018421052631578946
gaussian,20,50,2.5,0,OLS,0.17647058823529413,0.15,0.16216216216216217,0.2,0.04473684210526316
gaussian,20,50,2.5,0,LASSO,0.14285714285714285,0.1,0.11764705882352941,0.2,0.03684210526315789
gaussian,20,50,2.5,1,OLS,0.0,0.0,0.0,0.2,0.06315789473684211
gaussian,20,50,2.5,1,LASSO,0.0,0.0,0.0,0.4,0.013157894736842105
gaussian,20,50,2.5,2,OLS,0.18181818181818182,0.2,0.19047619047619047,0.0,0.05789473684210526
gaussian,20,50,2.5,2,LASSO,0.0,0.0,0.0,0.0,0.0
gaussian,20,50,2.5,3,OLS,0.08333333333333333,0.1,0.09090909090909091,0.0,0.06315789473684211
gaussian,20,50,2.5,3,LASSO,0.0,0.0,0.0,0.2,0.013157894736842105
gaussian,20,50,2.5,4,OLS,0.05263157894736842,0.05,0.05128205128205128,0.6,0.05
gaussian,20,50,2.5,4,LASSO,0.125,0.05,0.07142857142857142,0.2,0.021052631578947368
gaussian,20,50,2.5,5,OLS,0.08695652173913043,0.1,0.09302325581395349,0.4,0.060526315789473685
gaussian,20,50,2.5,5,LASSO,0.0,0.0,0.0,0.2,0.013157894736842105
gaussian,20,50,2.5,6,OLS,0.06666666666666667,0.05,0.05714285714285714,0.0,0.039473684210526314
gaussian,20,50,2.5,6,LASSO,0.0,0.0,0.0,0.2,0.010526315789473684
gaussian,20,50,2.5,7,OLS,0.125,0.15,0.13636363636363635,0.4,0.06315789473684211
gaussian,20,50,2.5,7,LASSO,0.2,0.05,0.08,0.2,0.013157894736842105
gaussian,20,50,2.5,8,OLS,0.08,0.1,0.08888888888888889,0.4,0.06578947368421052
gaussian,20,50,2.5,8,LASSO,0.07142857142857142,0.05,0.058823529411764705,0.4,0.03684210526315789
gaussian,20,50,2.5,9,OLS,0.058823529411764705,0.05,0.05405405405405406,0.2,0.04473684210526316
gaussian,20,50,2.5,9,LASSO,0.14285714285714285,0.05,0.07407407407407407,0.2,0.018421052631578946
gaussian,20,50,2.5,10,OLS,0.0,0.0,0.0,0.2,0.05263157894736842
gaussian,20,50,2.5,10,LASSO,0.0,0.0,0.0,0.2,0.013157894736842105
gaussian,20,50,2.5,11,OLS,0.0,0.0,0.0,0.4,0.05
gaussian,20,50,2.5,11,LASSO,0.0,0.0,0.0,0.4,0.021052631578947368
gaussian,20,50,2.5,12,OLS,0.05263157894736842,0.05,0.05128205128205128,0.2,0.05
gaussian,20,50,2.5,12,LASSO,0.0,0.0,0.0,0.4,0.007894736842105263
gaussian,20,50,2.5,13,OLS,0.12,0.15,0.13333333333333333,0.2,0.06578947368421052
gaussian,20,50,2.5,13,LASSO,0.42857142857142855,0.15,0.2222222222222222,0.2,0.018421052631578946
gaussian,20,50,2.5,14,OLS,0.14285714285714285,0.2,0.16666666666666666,0.2,0.07368421052631578
gaussian,20,50,2.5,14,LASSO,0.16666666666666666,0.05,0.07692307692307693,0.2,0.015789473684210527
gaussian,20,50,2.5,15,OLS,0.047619047619047616,0.05,0.04878048780487805,0.4,0.05526315789473684
gaussian,20,50,2.5,15,LASSO,0.0,0.0,0.0,0.4,0.015789473684210527
gaussian,20,50,2.5,16,OLS,0.17647058823529413,0.15,0.16216216216216217,0.4,0.04473684210526316
gaussian,20,50,2.5,16,LASSO,0.0,0.0,0.0,0.0,0.007894736842105263
gaussian,20,50,2.5,17,OLS,0.047619047619047616,0.05,0.04878048780487805,0.6,0.05526315789473684
gaussian,20,50,2.5,17,LASSO,0.0,0.0,0.0,0.0,0.005263157894736842
gaussian,20,50,2.5,18,OLS,0.17647058823529413,0.15,0.16216216216216217,0.6,0.04473684210526316
gaussian,20,50,2.5,18,LASSO,0.5,0.05,0.09090909090909091,0.0,0.005263157894736842
gaussian,20,50,2.5,19,OLS,0.043478260869565216,0.05,0.046511627906976744,0.4,0.060526315789473685
gaussian,20,50,2.5,19,LASSO,0.0,0.0,0.0,0.6,0.013157894736842105
gaussian,20,50,2.5,20,OLS,0.05,0.05,0.05,0.4,0.05263157894736842
gaussian,20,50,2.5,20,LASSO,0.0,0.0,0.0,0.4,0.010526315789473684
gaussian,20,50,2.5,21,OLS,0.25,0.25,0.25,0.6,0.05263157894736842
gaussian,20,50,2.5,21,LASSO,0.5,0.05,0.09090909090909091,0.2,0.005263157894736842
gaussian,20,50,2.5,22,OLS,0.08333333333333333,0.1,0.09090909090909091,0.4,0.06315789473684211
gaussian,20,50,2.5,22,LASSO,0.0,0.0,0.0,0.0,0.007894736842105263
gaussian,20,50,2.5,23,OLS,0.2,0.25,0.2222222222222222,0.6,0.06578947368421052
gaussian,20,50,2.5,23,LASSO,0.0,0.0,0.0,0.4,0.005263157894736842
gaussian,20,50,2.5,24,OLS,0.14814814814814814,0.2,0.1702127659574468,0.6,0.07105263157894737
gaussian,20,50,2.5,24,LASSO,0.0,0.0,0.0,0.4,0.005263157894736842
gaussian,20,50,2.5,25,OLS,0.05,0.05,0.05,0.2,0.05263157894736842
gaussian,20,50,2.5,25,LASSO,0.0,0.0,0.0,0.2,0.005263157894736842
gaussian,20,50,2.5,26,OLS,0.045454545454545456,0.05,0.047619047619047616,0.4,0.05789473684210526
gaussian,20,50,2.5,26,LASSO,0.0,0.0,0.0,0.2,0.007894736842105263
gaussian,20,50,2.5,27,OLS,0.08333333333333333,0.1,0.09090909090909091,0.4,0.06315789473684211
gaussian,20,50,2.5,27,LASSO,0.2,0.05,0.08,0.4,0.013157894736842105
gaussian,20,50,2.5,28,OLS,0.1,0.1,0.1,0.2,0.05263157894736842
gaussian,20,50,2.5,28,LASSO,0.16666666666666666,0.05,0.07692307692307693,0.2,0.015789473684210527
gaussian,20,50,2.5,29,OLS,0.043478260869565216,0.05,0.046511627906976744,0.6,0.060526315789473685
gaussian,20,50,2.5,29,LASSO,0.0,0.0,0.0,0.2,0.018421052631578946
gaussian,20,50,2.5,30,OLS,0.04,0.05,0.044444444444444446,0.4,0.06578947368421052
gaussian,20,50,2.5,30,LASSO,0.0,0.0,0.0,0.4,0.010526315789473684
gaussian,20,50,2.5,31,OLS,0.10526315789473684,0.1,0.10256410256410256,0.2,0.05
gaussian,20,50,2.5,31,LASSO,0.0,0.0,0.0,0.4,0.010526315789473684
gaussian,20,50,2.5,32,OLS,0.17857142857142858,0.25,0.20833333333333334,0.2,0.07368421052631578
gaussian,20,50,2.5,32,LASSO,0.3333333333333333,0.1,0.15384615384615385,0.2,0.015789473684210527
gaussian,20,50,2.5,33,OLS,0.12,0.15,0.13333333333333333,0.6,0.06578947368421052
gaussian,20,50,2.5,33,LASSO,0.16666666666666666,0.05,0.07692307692307693,0.2,0.015789473684210527
gaussian,20,50,2.5,34,OLS,0.058823529411764705,0.05,0.05405405405405406,0.2,0.04473684210526316
gaussian,20,50,2.5,34,LASSO,0.0,0.0,0.0,0.0,0.018421052631578946
gaussian,20,50,2.5,35,OLS,0.05555555555555555,0.05,0.05263157894736842,0.2,0.04736842105263158
gaussian,20,50,2.5,35,LASSO,0.09090909090909091,0.05,0.06451612903225806,0.2,0.02894736842105263
gaussian,20,50,2.5,36,OLS,0.2777777777777778,0.25,0.2631578947368421,0.0,0.04736842105263158
gaussian,20,50,2.5,36,LASSO,0.25,0.05,0.08333333333333333,0.0,0.010526315789473684
gaussian,20,50,2.5,37,OLS,0.05,0.05,0.05,0.2,0.05263157894736842
gaussian,20,50,2.5,37,LASSO,0.0,0.0,0.0,0.2,0.007894736842105263
gaussian,20,50,2.5,38,OLS,0.16666666666666666,0.15,0.15789473684210525,0.4,0.04736842105263158
gaussian,20,50,2.5,38,LASSO,0.25,0.05,0.08333333333333333,0.4,0.010526315789473684
gaussian,20,50,2.5,39,OLS,0.16666666666666666,0.15,0.15789473684210525,0.4,0.04736842105263158
gaussian,20,50,2.5,39,LASSO,0.0,0.0,0.0,0.2,0.007894736842105263
gaussian,20,50,2.5,40,OLS,0.1111111111111111,0.1,0.10526315789473684,0.2,0.04736842105263158
gaussian,20,50,2.5,40,LASSO,0.0,0.0,0.0,0.2,0.015789473684210527
gaussian,20,50,2.5,41,OLS,0.19047619047619047,0.2,0.1951219512195122,0.4,0.05526315789473684
gaussian,20,50,2.5,41,LASSO,0.3333333333333333,0.1,0.15384615384615385,0.2,0.015789473684210527
gaussian,20,50,2.5,42,OLS,0.16666666666666666,0.15,0.15789473684210525,0.4,0.04736842105263158
gaussian,20,50,2.5,42,LASSO,0.2,0.05,0.08,0.0,0.013157894736842105
gaussian,20,50,2.5,43,OLS,0.14285714285714285,0.25,0.18181818181818182,0.2,0.09210526315789473
gaussian,20,50,2.5,43,LASSO,0.1,0.05,0.06666666666666667,0.2,0.02631578947368421
gaussian,20,50,2.5,44,OLS,0.12,0.15,0.13333333333333333,0.2,0.06578947368421052
gaussian,20,50,2.5,44,LASSO,0.0,0.0,0.0,0.2,0.005263157894736842
gaussian,20,50,2.5,45,OLS,0.10526315789473684,0.1,0.10256410256410256,0.4,0.05
gaussian,20,50,2.5,45,LASSO,0.0,0.0,0.0,0.4,0.010526315789473684
gaussian,20,50,2.5,46,OLS,0.04,0.05,0.044444444444444446,0.6,0.06578947368421052
gaussian,20,50,2.5,46,LASSO,0.0,0.0,0.0,0.2,0.021052631578947368
gaussian,20,50,2.5,47,OLS,0.047619047619047616,0.05,0.04878048780487805,0.2,0.05526315789473684
gaussian,20,50,2.5,47,LASSO,0.0,0.0,0.0,0.2,0.002631578947368421
gaussian,20,50,2.5,48,OLS,0.16,0.2,0.17777777777777778,0.6,0.06578947368421052
gaussian,20,50,2.5,48,LASSO,0.3333333333333333,0.1,0.15384615384615385,0.0,0.015789473684210527
gaussian,20,50,2.5,49,OLS,0.12,0.15,0.13333333333333333,0.2,0.06578947368421052
gaussian,20,50,2.5,49,LASSO,0.5,0.05,0.09090909090909091,0.4,0.005263157894736842
gaussian,20,50,2.5,50,OLS,0.14285714285714285,0.15,0.14634146341463414,0.2,0.05526315789473684
gaussian,20,50,2.5,50,LASSO,0.0,0.0,0.0,0.2,0.007894736842105263
gaussian,20,50,2.5,51,OLS,0.08571428571428572,0.15,0.10909090909090909,0.2,0.09210526315789473
gaussian,20,50,2.5,51,LASSO,0.0,0.0,0.0,0.0,0.007894736842105263
gaussian,20,50,2.5,52,OLS,0.16666666666666666,0.1,0.125,0.2,0.031578947368421054
gaussian,20,50,2.5,52,LASSO,0.4,0.1,0.16,0.4,0.013157894736842105
gaussian,20,50,2.5,53,OLS,0.047619047619047616,0.05,0.04878048780487805,0.6,0.05526315789473684
gaussian,20,50,2.5,53,LASSO,0.0,0.0,0.0,0.2,0.0
gaussian,20,50,2.5,54,OLS,0.23076923076923078,0.15,0.18181818181818182,0.2,0.034210526315789476
gaussian,20,50,2.5,54,LASSO,0.0,0.0,0.0,0.4,0.005263157894736842
gaussian,20,50,2.5,55,OLS,0.05555555555555555,0.05,0.05263157894736842,0.4,0.04736842105263158
gaussian,20,50,2.5,55,LASSO,0.0,0.0,0.0,0.6,0.010526315789473684
gaussian,20,50,2.5,56,OLS,0.15789473684210525,0.15,0.15384615384615385,0.4,0.05
gaussian,20,50,2.5,56,LASSO,0.0,0.0,0.0,0.2,0.015789473684210527
gaussian,20,50,2.5,57,OLS,0.19230769230769232,0.25,0.21739130434782608,0.2,0.06842105263157895
gaussian,20,50,2.5,57,LASSO,0.25,0.1,0.14285714285714285,0.0,0.021052631578947368
gaussian,20,50,2.5,58,OLS,0.058823529411764705,0.05,0.05405405405405406,0.4,0.04473684210526316
gaussian,20,50,2.5,58,LASSO,0.0,0.0,0.0,0.2,0.013157894736842105
gaussian,20,50,2.5,59,OLS,0.09090909090909091,0.1,0.09523809523809523,0.4,0.05789473684210526
gaussian,20,50,2.5,59,LASSO,0.0,0.0,0.0,0.6,0.02631578947368421
gaussian,20,50,2.5,60,OLS,0.0,0.0,0.0,0.4,0.05789473684210526
gaussian,20,50,2.5,60,LASSO,0.0,0.0,0.0,0.4,0.013157894736842105
gaussian,20,50,2.5,61,OLS,0.13333333333333333,0.1,0.11428571428571428,0.2,0.039473684210526314
gaussian,20,50,2.5,61,LASSO,0.0,0.0,0.0,0.4,0.002631578947368421
gaussian,20,50,2.5,62,OLS,0.10526315789473684,0.1,0.10256410256410256,0.4,0.05
gaussian,20,50,2.5,62,LASSO,0.25,0.05,0.08333333333333333,0.2,0.010526315789473684
gaussian,20,50,2.5,63,OLS,0.0,0.0,0.0,0.6,0.06578947368421052
gaussian,20,50,2.5,63,LASSO,0.0,0.0,0.0,0.2,0.021052631578947368
gaussian,20,50,2.5,64,OLS,0.20833333333333334,0.25,0.22727272727272727,0.2,0.06315789473684211
gaussian,20,50,2.5,64,LASSO,0.5,0.15,0.23076923076923078,0.4,0.015789473684210527
gaussian,20,50,2.5,65,OLS,0.13636363636363635,0.15,0.14285714285714285,0.4,0.05789473684210526
gaussian,20,50,2.5,65,LASSO,0.0,0.0,0.0,0.2,0.018421052631578946
gaussian,20,50,2.5,66,OLS,0.043478260869565216,0.05,0.046511627906976744,0.0,0.060526315789473685
gaussian,20,50,2.5,66,LASSO,0.0,0.0,0.0,0.4,0.013157894736842105
gaussian,20,50,2.5,67,OLS,0.1,0.1,0.1,0.2,0.05263157894736842
gaussian,20,50,2.5,67,LASSO,0.14285714285714285,0.05,0.07407407407407407,0.4,0.018421052631578946
gaussian,20,50,2.5,68,OLS,0.14285714285714285,0.1,0.11764705882352941,0.2,0.03684210526315789
gaussian,20,50,2.5,68,LASSO,0.0,0.0,0.0,0.2,0.0
gaussian,20,50,2.5,69,OLS,0.0,0.0,0.0,0.2,0.02631578947368421
gaussian,20,50,2.5,69,LASSO,0.0,0.0,0.0,0.2,0.002631578947368421
gaussian,20,50,2.5,70,OLS,0.19047619047619047,0.2,0.1951219512195122,0.4,0.05526315789473684
gaussian,20,50,2.5,70,LASSO,0.3333333333333333,0.1,0.15384615384615385,0.4,0.015789473684210527
gaussian,20,50,2.5,71,OLS,0.09090909090909091,0.1,0.09523809523809523,0.4,0.05789473684210526
gaussian,20,50,2.5,71,LASSO,0.25,0.05,0.08333333333333333,0.4,0.010526315789473684
gaussian,20,50,2.5,72,OLS,0.14285714285714285,0.1,0.11764705882352941,0.4,0.03684210526315789
gaussian,20,50,2.5,72,LASSO,0.0,0.0,0.0,0.2,0.002631578947368421
gaussian,20,50,2.5,73,OLS,0.07142857142857142,0.05,0.058823529411764705,0.0,0.03684210526315789
gaussian,20,50,2.5,73,LASSO,0.0,0.0,0.0,0.2,0.002631578947368421
gaussian,20,50,2.5,74,OLS,0.08333333333333333,0.1,0.09090909090909091,0.4,0.06315789473684211
gaussian,20,50,2.5,74,LASSO,0.16666666666666666,0.05,0.07692307692307693,0.4,0.015789473684210527
gaussian,20,50,2.5,75,OLS,0.11764705882352941,0.1,0.10810810810810811,0.2,0.04473684210526316
gaussian,20,50,2.5,75,LASSO,0.0,0.0,0.0,0.0,0.013157894736842105
gaussian,20,50,2.5,76,OLS,0.11538461538461539,0.15,0.13043478260869565,0.2,0.06842105263157895
gaussian,20,50,2.5,76,LASSO,0.0,0.0,0.0,0.4,0.005263157894736842
gaussian,20,50,2.5,77,OLS,0.11538461538461539,0.15,0.13043478260869565,0.2,0.06842105263157895
